#header line: GPU processors,avg,error_bar,run1,run2,run3
257.97419111666665,0.22243856500000447,258.17697652,258.01349744,257.73209939
64.43098735333334,0.04070988000000142,64.38273481,64.44607268,64.46415457
32.92574616666667,0.7871100949999992,32.47239471,33.93953199,32.3653118
22.011482376666663,0.5375736699999987,22.6753066,21.60015926,21.75898127
16.466817969999997,0.021995540000000702,16.45391583,16.4512735,16.49526458
13.43333001,0.20240370500000004,13.69507522,13.29026781,13.314647
11.564170820000001,0.07863752500000043,11.6481638,11.49088875,11.55345991
10.552658276666667,0.23688699499999988,10.80460777,10.33083378,10.52253328
9.457225443333334,0.1897838899999993,9.22485909,9.54239037,9.60442687
8.430113523333334,0.12682384499999966,8.3058417,8.42500948,8.55948939
8.802062556666668,1.2227930299999996,7.97106648,8.01846865,10.41665254
7.074750223333333,0.017374725000000257,7.06966726,7.05991698,7.09466643
6.563063196666666,0.13723771500000037,6.49718648,6.45876384,6.73323927
