2572.7407406300003,2.628963320000139,2571.40577879,2570.77925823,2576.03718487
644.5736479066667,0.8753708799999913,643.85313998,645.60388174,644.263922
323.61964021333335,0.2588366699999938,323.64494022,323.86582688,323.34815354
216.36553746,0.7401715050000064,215.89478049,215.86074444,217.34108745
163.84870636333332,0.045982559999998784,163.88677943,163.79481431,163.86452535
134.7782203033333,1.7941852400000045,134.14708271,136.88797434,133.29960386
112.21482156333333,0.7266820649999985,112.94654467,111.49318054,112.20473948
104.92527114,0.8189465949999999,105.54054192,105.33262277,103.90264873
93.99246391999999,1.1884067049999985,93.57655127,93.01201354,95.38882695
84.42712988333334,1.5827662599999996,83.30229317,86.46782569,83.51127079
77.11767600333333,1.842095834999995,79.52919279,75.84500112,75.9788341
70.43677778666667,1.1729501249999998,70.12704439,71.76459461,69.41869436
64.59136213,0.6531455999999949,64.13167787,65.43796907,64.20443945
