257.97419111666665,0.22243856500000447,258.17697652,258.01349744,257.73209939
64.43083019666666,0.04047414499999746,64.38273481,64.44607268,64.4636831
32.925654693333335,0.7870033849999984,32.47233371,33.93931857,32.3653118
22.011434133333335,0.5375013049999993,22.67516187,21.60015926,21.75898127
16.46677937666667,0.02199405999999904,16.45387389,16.45123806,16.49522618
13.433180156666666,0.20218018500000046,13.69462818,13.29026781,13.31464448
11.56411713,0.07870887000000071,11.64815461,11.49073687,11.55345991
10.552418090000002,0.23711332999999968,10.804584,10.33035734,10.52231293
9.452767163333334,0.1835581900000003,9.22453196,9.54212119,9.59164834
8.429939096666667,0.12677465500000018,8.30580503,8.42465792,8.55935434
8.80186516,1.2228116,7.97095047,8.01807134,10.41657367
7.074604266666667,0.017408220000000085,7.06942466,7.05978585,7.09460229
6.5589378,0.14320585500000016,6.49717147,6.44661511,6.73302682
