2.5752835866666666,0.0035975500000000604,2.57784325,2.57064815,2.57735936
0.6451842533333333,0.001456685000000013,0.64473983,0.64686315,0.64394978
0.32332818,0.0006562799999999813,0.32376983,0.32375744,0.32245727
0.22314026666666664,0.005448189999999992,0.22290716,0.21780863,0.22870501
0.16791919666666666,0.0020071199999999872,0.16741791,0.16616272,0.17017696
0.13689923,0.0011104299999999956,0.1380929,0.13587204,0.13673275
0.11713132666666666,0.00164189,0.11929788,0.1160141,0.116082
0.10700187,0.0033889450000000043,0.1095803,0.10280241,0.1086229
0.10714662333333334,0.017308249999999997,0.08995443,0.12457093,0.10691451
0.12421307999999999,0.023277995000000003,0.10495681,0.11616963,0.1515128
0.11414248333333334,0.008346285000000002,0.10711002,0.12380259,0.11151484
0.10371728666666667,0.008560354999999999,0.09727904,0.11439975,0.09947307
0.12943473666666666,0.021915455,0.10910476,0.15293567,0.12626378
